order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI00004197,O0002388,P0103,1,82.5,0.05
OI00004199,O0002390,P0132,1,29.23,0.25
OI00004201,O0002392,P0090,1,206.53,0.1
OI00004202,O0002392,P0028,1,1210.15,0.0
OI00004203,O0002392,P0124,1,62.95,0.15
OI00004212,O0002397,P0043,1,296.97,0.1
OI00004223,O0002403,P0092,1,201.95,0.0
OI00004224,O0002403,P0160,2,24.53,0.0
OI00004233,O0002408,P0162,1,19.64,0.0
OI00004238,O0002411,P0141,1,23.56,0.0
OI00004250,O0002418,P0119,1,33.91,0.0
OI00004251,O0002418,P0090,2,209.56,0.0
OI00004258,O0002421,P0130,1,30.23,0.0
OI00004259,O0002421,P0102,1,50.53,0.0
OI00004260,O0002421,P0048,2,55.44,0.1
OI00004261,O0002421,P0070,1,54.58,0.0
OI00004286,O0002436,P0137,1,25.61,0.0
OI00004287,O0002437,P0107,1,154.06,0.0
OI00004300,O0002444,P0051,1,58.12,0.0
OI00004301,O0002444,P0088,1,297.01,0.0
OI00004308,O0002448,P0023,1,987.28,0.0
OI00004309,O0002448,P0038,1,486.66,0.0
OI00004313,O0002451,P0170,2,9.54,0.05
OI00004318,O0002455,P0087,1,490.33,0.0
OI00004319,O0002455,P0148,1,15.01,0.0
OI00004320,O0002455,P0171,1,37.63,0.0
OI00004325,O0002459,P0136,1,83.83,0.0
OI00004326,O0002459,P0091,1,168.48,0.0
OI00004332,O0002463,P0171,2,37.49,0.0
OI00004333,O0002464,P0076,2,121.24,0.1
OI00004334,O0002464,P0123,1,49.03,0.0
OI00004347,O0002471,P0062,1,56.76,0.0
OI00004355,O0002476,P0138,1,34.32,0.0
OI00004356,O0002476,P0118,1,130.54,0.2
OI00004367,O0002483,P0014,1,815.63,0.1
OI00004368,O0002483,P0036,1,705.35,0.0
OI00004369,O0002483,P0060,1,136.32,0.0
OI00004372,O0002486,P0156,1,89.28,0.15
OI00004373,O0002486,P0038,1,483.2,0.0
OI00004384,O0002492,P0086,1,49.97,0.0
OI00004396,O0002499,P0016,1,956.59,0.05
OI00004397,O0002499,P0096,2,86.69,0.0
OI00004398,O0002499,P0167,1,124.11,0.0
OI00004405,O0002505,P0165,1,40.52,0.0
OI00004406,O0002505,P0017,1,1644.73,0.0
OI00004431,O0002518,P0110,1,74.26,0.0
OI00004432,O0002518,P0132,1,28.99,0.25
OI00004448,O0002529,P0066,1,276.91,0.0
OI00004449,O0002529,P0095,1,292.73,0.0
OI00004450,O0002530,P0079,1,172.49,0.0
OI00004451,O0002530,P0019,1,399.88,0.15
OI00004453,O0002532,P0154,1,58.5,0.0
OI00004456,O0002534,P0034,1,557.36,0.05
OI00004478,O0002548,P0121,3,143.93,0.0
OI00004500,O0002561,P0125,1,289.85,0.0
OI00004525,O0002577,P0010,1,903.88,0.05
OI00004530,O0002580,P0096,1,87.72,0.0
OI00004531,O0002580,P0038,1,485.76,0.0
OI00004532,O0002581,P0049,2,342.46,0.05
OI00004533,O0002581,P0097,1,142.35,0.0
OI00004534,O0002581,P0058,1,147.93,0.0
OI00004591,O0002610,P0115,1,66.69,0.0
OI00004592,O0002611,P0113,1,99.13,0.0
OI00004599,O0002614,P0087,1,477.16,0.0
OI00004600,O0002614,P0063,1,57.83,0.0
OI00004602,O0002616,P0143,1,109.2,0.1
OI00004603,O0002616,P0069,1,98.48,0.05
OI00004613,O0002625,P0083,1,747.14,0.0
OI00004629,O0002635,P0057,1,131.13,0.1
OI00004630,O0002636,P0072,1,167.99,0.05
OI00004647,O0002646,P0039,1,512.7,0.05
OI00004648,O0002647,P0043,1,293.57,0.0
OI00004655,O0002651,P0066,1,270.09,0.0
OI00004696,O0002674,P0137,1,26.06,0.0
OI00004715,O0002684,P0104,1,28.32,0.0
OI00004716,O0002684,P0021,2,646.47,0.0
OI00004752,O0002708,P0069,1,100.57,0.0
OI00004753,O0002708,P0057,1,135.29,0.05
OI00004779,O0002725,P0149,1,18.29,0.0
OI00004783,O0002729,P0152,1,14.75,0.0
OI00004784,O0002730,P0094,1,74.59,0.0
OI00004785,O0002731,P0122,1,382.5,0.0
OI00004802,O0002743,P0085,1,505.81,0.0
OI00004803,O0002743,P0125,1,303.93,0.0
OI00004804,O0002743,P0122,1,392.77,0.0
OI00004808,O0002746,P0130,2,29.6,0.1
OI00004809,O0002746,P0111,2,278.74,0.0
OI00004810,O0002747,P0168,2,62.24,0.15
OI00004811,O0002747,P0176,1,143.16,0.0
OI00004826,O0002756,P0073,1,99.62,0.0
OI00004850,O0002770,P0094,1,73.56,0.0
OI00004851,O0002770,P0132,1,28.84,0.1
OI00004852,O0002771,P0068,1,142.39,0.1
OI00004853,O0002771,P0180,2,52.32,0.1
OI00004854,O0002772,P0063,1,60.22,0.0
OI00004855,O0002772,P0078,2,134.36,0.0
OI00004856,O0002772,P0125,2,291.8,0.0
OI00004863,O0002777,P0028,1,1225.79,0.0
OI00004871,O0002781,P0013,1,1062.95,0.05
OI00004872,O0002781,P0151,2,19.62,0.0
OI00004873,O0002781,P0116,1,70.07,0.0
OI00004875,O0002783,P0172,1,22.45,0.05
OI00004876,O0002783,P0088,1,291.05,0.0
OI00004893,O0002793,P0122,1,385.18,0.0
OI00004907,O0002800,P0067,1,290.33,0.0
OI00004915,O0002805,P0124,1,66.64,0.05
OI00004916,O0002805,P0011,1,1040.15,0.0
OI00004917,O0002806,P0172,2,21.66,0.0
OI00004918,O0002806,P0091,1,169.28,0.15
OI00004919,O0002806,P0129,1,299.72,0.05
OI00004940,O0002817,P0036,1,737.57,0.1
OI00004941,O0002817,P0063,1,58.74,0.05
OI00004942,O0002817,P0114,1,28.53,0.15
OI00004943,O0002817,P0150,1,11.24,0.0
OI00004945,O0002819,P0111,1,292.09,0.05
OI00004950,O0002823,P0167,1,130.19,0.0
OI00004951,O0002823,P0045,1,413.45,0.0
OI00004956,O0002827,P0116,1,69.0,0.05
OI00004958,O0002829,P0082,3,374.77,0.0
OI00004959,O0002829,P0080,1,234.4,0.1
OI00004964,O0002831,P0006,1,2159.63,0.0
OI00004980,O0002838,P0116,1,68.33,0.1
OI00004981,O0002838,P0085,1,499.33,0.0
OI00004982,O0002838,P0075,1,54.83,0.15
OI00004996,O0002848,P0145,1,164.31,0.0
OI00005002,O0002853,P0052,1,40.35,0.0
OI00005007,O0002857,P0119,1,33.14,0.0
OI00005011,O0002860,P0073,1,99.07,0.0
OI00005014,O0002863,P0088,1,302.09,0.15
OI00005058,O0002886,P0156,1,87.46,0.25
OI00005059,O0002886,P0146,1,51.54,0.0
OI00005076,O0002895,P0069,2,97.65,0.0
OI00005077,O0002895,P0135,1,181.07,0.0
OI00005099,O0002906,P0147,1,76.76,0.0
OI00005100,O0002906,P0006,1,2163.41,0.0
OI00005101,O0002907,P0054,1,59.18,0.0
OI00005102,O0002907,P0072,1,174.69,0.1
OI00005107,O0002911,P0152,1,15.26,0.0
OI00005133,O0002926,P0120,1,325.64,0.15
OI00005134,O0002926,P0060,3,136.28,0.0
OI00005142,O0002931,P0033,2,1373.72,0.0
OI00005148,O0002934,P0171,1,36.98,0.1
OI00005149,O0002934,P0064,1,132.44,0.0
OI00005152,O0002936,P0044,2,123.45,0.0
OI00005153,O0002936,P0091,1,161.48,0.0
OI00005206,O0002965,P0157,1,119.52,0.0
OI00005207,O0002966,P0003,1,1222.35,0.0
OI00005208,O0002967,P0111,1,288.48,0.0
OI00005226,O0002976,P0015,1,1459.48,0.0
OI00005227,O0002977,P0117,2,30.94,0.0
OI00005228,O0002977,P0078,1,132.83,0.0
OI00005229,O0002977,P0049,1,350.48,0.0
OI00005230,O0002978,P0095,2,287.79,0.0
OI00005231,O0002978,P0180,2,50.77,0.0
OI00005239,O0002984,P0111,1,283.11,0.0
OI00005240,O0002984,P0056,1,123.91,0.15
OI00005244,O0002987,P0086,1,50.06,0.0
OI00005250,O0002993,P0024,1,526.44,0.1
OI00005251,O0002994,P0108,1,41.09,0.0
OI00005252,O0002994,P0023,1,1019.68,0.0
OI00005253,O0002994,P0021,1,627.41,0.05
OI00005279,O0003009,P0086,1,50.3,0.25
OI00005291,O0003015,P0022,1,868.33,0.0
OI00005292,O0003015,P0060,3,135.52,0.0
OI00005293,O0003015,P0098,1,313.94,0.15
OI00005294,O0003015,P0159,1,178.46,0.0
OI00005309,O0003026,P0157,1,120.17,0.05
OI00005310,O0003026,P0003,1,1231.48,0.0
OI00005318,O0003030,P0143,1,107.22,0.1
OI00005319,O0003031,P0168,1,64.02,0.0
OI00005320,O0003032,P0097,1,144.01,0.0
OI00005321,O0003032,P0161,1,64.01,0.0
OI00005322,O0003032,P0061,1,383.1,0.0
OI00005326,O0003034,P0095,1,289.63,0.15
OI00005327,O0003035,P0085,1,481.09,0.0
OI00005328,O0003036,P0149,1,18.24,0.0
OI00005329,O0003036,P0150,1,11.83,0.0
OI00005358,O0003052,P0067,1,284.66,0.15
OI00005380,O0003067,P0014,1,821.93,0.2
OI00005381,O0003067,P0051,1,54.28,0.1
OI00005382,O0003067,P0132,1,27.74,0.0
OI00005383,O0003067,P0042,1,117.39,0.0
OI00005386,O0003070,P0131,1,49.25,0.05
OI00005400,O0003079,P0147,1,75.31,0.0
OI00005420,O0003090,P0133,1,9.95,0.0
OI00005421,O0003091,P0076,1,123.27,0.0
OI00005422,O0003091,P0125,1,296.85,0.05
OI00005440,O0003100,P0076,1,121.69,0.0
OI00005441,O0003100,P0040,2,975.52,0.0
OI00005443,O0003102,P0163,1,17.66,0.0
OI00005452,O0003109,P0064,2,130.73,0.0
OI00005453,O0003109,P0009,1,1292.21,0.1
OI00005458,O0003111,P0039,1,537.39,0.0
OI00005496,O0003134,P0035,1,1049.06,0.0
OI00005498,O0003136,P0072,1,175.6,0.1
OI00005499,O0003136,P0046,1,329.09,0.15
OI00005500,O0003136,P0002,1,949.17,0.15
OI00005501,O0003136,P0022,1,878.6,0.0
OI00005517,O0003146,P0062,1,55.64,0.0
OI00005518,O0003146,P0089,1,364.63,0.0
OI00005519,O0003146,P0078,1,137.42,0.0
OI00005527,O0003151,P0097,1,145.73,0.15
OI00005528,O0003151,P0026,1,1153.33,0.0
OI00005529,O0003152,P0006,3,2082.24,0.2
OI00005530,O0003152,P0121,1,143.82,0.0
OI00005531,O0003152,P0161,1,63.92,0.2
OI00005539,O0003157,P0172,1,22.11,0.0
OI00005540,O0003157,P0015,1,1471.72,0.0
OI00005544,O0003161,P0147,1,80.3,0.0
OI00005545,O0003162,P0006,1,2210.66,0.15
OI00005546,O0003162,P0153,1,43.15,0.1
OI00005550,O0003164,P0003,1,1198.96,0.0
OI00005585,O0003184,P0024,1,509.73,0.25
OI00005592,O0003188,P0168,1,63.46,0.0
OI00005593,O0003188,P0128,1,72.03,0.0
OI00005633,O0003209,P0096,1,89.83,0.0
OI00005663,O0003227,P0178,2,11.33,0.1
OI00005676,O0003235,P0024,1,502.38,0.15
OI00005677,O0003235,P0059,1,50.13,0.1
OI00005684,O0003239,P0135,1,182.82,0.15
OI00005685,O0003239,P0071,1,113.07,0.15
OI00005702,O0003248,P0176,2,135.2,0.0
OI00005703,O0003248,P0047,1,140.02,0.25
OI00005709,O0003252,P0133,2,10.36,0.0
OI00005715,O0003255,P0042,1,121.9,0.0
OI00005716,O0003255,P0040,1,1011.12,0.0
OI00005728,O0003261,P0076,1,120.11,0.0
OI00005729,O0003261,P0166,1,34.04,0.25
OI00005730,O0003261,P0115,1,69.67,0.1
OI00005759,O0003277,P0063,1,59.12,0.1
OI00005760,O0003277,P0176,1,137.66,0.0
OI00005766,O0003281,P0155,1,49.98,0.1
OI00005770,O0003284,P0092,1,195.96,0.0
OI00005771,O0003284,P0106,1,132.52,0.0
OI00005772,O0003284,P0155,1,49.7,0.0
OI00005775,O0003287,P0066,1,270.97,0.0
OI00005776,O0003287,P0156,1,90.56,0.0
OI00005777,O0003287,P0037,1,546.64,0.0
OI00005778,O0003288,P0084,1,635.03,0.15
OI00005779,O0003288,P0034,1,559.58,0.0
OI00005781,O0003290,P0069,1,99.59,0.0
OI00005782,O0003290,P0002,2,940.05,0.0
OI00005783,O0003291,P0047,1,137.8,0.0
OI00005787,O0003294,P0073,1,93.58,0.15
OI00005788,O0003294,P0167,1,129.89,0.05
OI00005790,O0003296,P0089,1,351.55,0.0
OI00005799,O0003303,P0156,1,92.0,0.0
OI00005802,O0003305,P0078,2,133.78,0.0
OI00005803,O0003305,P0145,1,162.99,0.0
OI00005835,O0003321,P0024,2,501.14,0.05
OI00005836,O0003321,P0010,2,900.77,0.0
OI00005848,O0003328,P0104,1,29.38,0.05
OI00005849,O0003328,P0141,1,24.08,0.0
OI00005864,O0003337,P0157,1,120.16,0.0
OI00005874,O0003343,P0180,1,52.63,0.15
OI00005885,O0003350,P0090,2,206.45,0.0
OI00005886,O0003350,P0151,1,19.2,0.0
OI00005887,O0003351,P0035,2,1067.25,0.0
OI00005888,O0003351,P0104,1,30.5,0.0
OI00005894,O0003355,P0064,1,128.48,0.0
OI00005909,O0003366,P0157,1,121.58,0.0
OI00005923,O0003374,P0065,1,313.88,0.0
OI00005956,O0003394,P0160,2,24.54,0.15
OI00005967,O0003402,P0001,2,1723.14,0.15
OI00005968,O0003402,P0174,1,18.43,0.05
OI00006009,O0003423,P0107,1,155.72,0.0
OI00006025,O0003431,P0172,1,22.05,0.0
OI00006026,O0003431,P0116,1,70.4,0.0
OI00006045,O0003443,P0032,2,870.94,0.1
OI00006048,O0003445,P0117,1,29.92,0.15
OI00006049,O0003445,P0013,1,1051.72,0.0
OI00006071,O0003459,P0171,1,38.07,0.0
OI00006073,O0003461,P0073,3,98.54,0.0
OI00006094,O0003473,P0171,1,38.04,0.0
OI00006096,O0003475,P0155,1,50.4,0.0
OI00006097,O0003475,P0024,1,521.17,0.0
OI00006102,O0003480,P0015,1,1426.75,0.15
OI00006112,O0003486,P0177,1,23.6,0.15
OI00006117,O0003489,P0017,1,1684.43,0.1
OI00006118,O0003490,P0001,1,1723.32,0.0
OI00006119,O0003490,P0174,1,18.39,0.0
OI00006120,O0003490,P0127,1,161.2,0.0
OI00006121,O0003490,P0104,1,29.4,0.0
OI00006123,O0003492,P0177,1,23.19,0.05
OI00006136,O0003500,P0074,1,263.88,0.15
OI00006137,O0003501,P0105,1,125.64,0.0
OI00006138,O0003501,P0034,1,534.77,0.0
OI00006179,O0003526,P0056,1,128.98,0.0
OI00006180,O0003527,P0112,1,39.55,0.0
OI00006208,O0003542,P0079,1,166.39,0.0
OI00006209,O0003542,P0026,2,1130.55,0.1
OI00006218,O0003547,P0136,1,87.12,0.0
OI00006219,O0003547,P0116,2,68.72,0.1
OI00006220,O0003547,P0100,1,61.97,0.05
OI00006228,O0003552,P0102,1,52.42,0.0
OI00006229,O0003553,P0124,1,66.3,0.1
OI00006235,O0003557,P0048,2,55.01,0.0
OI00006237,O0003559,P0054,3,56.73,0.0
OI00006238,O0003559,P0148,1,15.27,0.15
OI00006239,O0003559,P0160,1,25.08,0.05
OI00006253,O0003570,P0153,2,43.66,0.15
OI00006254,O0003570,P0107,1,150.43,0.05
OI00006267,O0003579,P0180,1,52.1,0.0
OI00006285,O0003589,P0045,1,417.13,0.0
OI00006286,O0003589,P0093,1,84.44,0.0
OI00006320,O0003613,P0021,1,662.95,0.0
OI00006321,O0003613,P0113,1,99.45,0.1
OI00006331,O0003618,P0059,1,49.9,0.0
OI00006332,O0003618,P0176,2,133.25,0.0
OI00006333,O0003618,P0008,1,1168.36,0.05
OI00006334,O0003618,P0066,1,270.89,0.0
OI00006347,O0003627,P0051,1,55.14,0.0
OI00006353,O0003631,P0111,1,292.07,0.0
OI00006354,O0003631,P0019,2,408.19,0.25
OI00006358,O0003633,P0110,1,72.57,0.0
OI00006359,O0003634,P0107,1,155.18,0.0
OI00006360,O0003634,P0088,1,296.0,0.0
OI00006370,O0003639,P0046,1,327.14,0.0
OI00006371,O0003639,P0028,1,1255.69,0.05
OI00006409,O0003663,P0046,1,317.63,0.0
OI00006413,O0003667,P0131,2,48.67,0.0
OI00006421,O0003674,P0089,1,348.21,0.0
OI00006422,O0003674,P0093,1,84.69,0.05
OI00006423,O0003675,P0139,1,24.77,0.0
OI00006424,O0003675,P0159,1,179.47,0.0
OI00006443,O0003685,P0161,1,62.09,0.0
OI00006448,O0003688,P0051,1,54.41,0.0
OI00006449,O0003688,P0022,1,858.11,0.0
OI00006453,O0003691,P0150,1,11.24,0.0
OI00006456,O0003694,P0105,1,129.21,0.0
OI00006464,O0003699,P0135,1,184.65,0.05
OI00006465,O0003699,P0016,1,903.96,0.0
OI00006472,O0003704,P0149,1,18.43,0.0
OI00006473,O0003704,P0146,1,54.19,0.0
OI00006474,O0003705,P0080,1,237.65,0.0
OI00006480,O0003710,P0059,1,50.95,0.0
OI00006481,O0003710,P0014,1,826.73,0.0
OI00006499,O0003722,P0160,1,24.37,0.0
OI00006535,O0003746,P0147,1,79.32,0.15
OI00006536,O0003746,P0002,2,937.35,0.1
OI00006551,O0003753,P0068,1,141.52,0.0
OI00006552,O0003753,P0049,1,344.74,0.05
OI00006556,O0003757,P0037,2,553.92,0.0
OI00006567,O0003763,P0146,1,51.49,0.15
OI00006568,O0003764,P0146,1,53.42,0.0
OI00006569,O0003764,P0034,1,542.37,0.0
OI00006586,O0003775,P0139,1,24.23,0.0
OI00006587,O0003775,P0115,1,67.68,0.0
OI00006595,O0003779,P0101,1,125.24,0.05
OI00006596,O0003779,P0170,2,9.46,0.0
OI00006605,O0003784,P0126,1,188.22,0.15
OI00006606,O0003785,P0163,1,18.4,0.0
OI00006633,O0003802,P0152,2,14.47,0.0
OI00006634,O0003802,P0146,2,54.23,0.05
OI00006635,O0003803,P0067,1,282.13,0.1
OI00006647,O0003810,P0035,1,1082.49,0.15
OI00006648,O0003810,P0065,1,323.77,0.0
OI00006661,O0003820,P0049,1,337.17,0.0
OI00006670,O0003828,P0057,1,131.13,0.0
OI00006672,O0003830,P0027,1,918.68,0.15
OI00006673,O0003830,P0067,2,290.76,0.0
OI00006685,O0003837,P0024,1,510.48,0.2
OI00006686,O0003837,P0115,1,67.26,0.0
OI00006731,O0003864,P0162,1,19.52,0.0
OI00006732,O0003864,P0006,1,2193.12,0.1
OI00006753,O0003878,P0017,1,1615.59,0.0
OI00006754,O0003878,P0064,1,130.44,0.1
OI00006756,O0003880,P0039,1,523.59,0.0
OI00006757,O0003880,P0153,1,43.69,0.25
OI00006783,O0003893,P0094,1,71.87,0.0
OI00006798,O0003902,P0093,1,85.29,0.1
OI00006799,O0003902,P0069,1,97.3,0.1
OI00006800,O0003902,P0008,2,1172.91,0.0
OI00006803,O0003904,P0013,1,1061.88,0.0
OI00006804,O0003904,P0036,1,729.46,0.0
OI00006810,O0003908,P0044,1,124.49,0.0
OI00006860,O0003938,P0049,1,339.5,0.2
OI00006878,O0003947,P0134,1,135.73,0.0
OI00006879,O0003947,P0124,1,66.75,0.0
OI00006880,O0003947,P0053,1,350.98,0.0
OI00006903,O0003960,P0139,1,24.72,0.0
OI00006904,O0003960,P0070,1,54.72,0.0
OI00006909,O0003963,P0110,1,72.54,0.1
OI00006910,O0003963,P0010,1,905.16,0.0
OI00006913,O0003965,P0117,1,31.32,0.0
OI00006914,O0003965,P0075,1,54.15,0.0
OI00006917,O0003968,P0106,1,127.32,0.0
OI00006937,O0003981,P0083,1,715.87,0.05
OI00006946,O0003986,P0108,2,43.06,0.0
OI00006947,O0003986,P0137,1,26.36,0.05
OI00006951,O0003989,P0136,1,84.21,0.0
OI00006952,O0003989,P0029,1,538.86,0.0
OI00006979,O0004007,P0120,1,335.52,0.0
OI00006980,O0004007,P0007,1,1934.67,0.0
OI00006981,O0004007,P0153,1,43.8,0.0
OI00006986,O0004010,P0041,2,231.11,0.0
OI00006987,O0004010,P0129,2,294.84,0.0
OI00006992,O0004014,P0132,1,29.38,0.0
OI00006993,O0004014,P0120,2,333.99,0.0
OI00007025,O0004032,P0076,1,120.91,0.1
OI00007028,O0004034,P0050,1,91.28,0.0
OI00007036,O0004038,P0175,1,12.12,0.0
OI00007037,O0004038,P0014,1,824.42,0.0
OI00007038,O0004039,P0161,1,63.6,0.0
OI00007039,O0004039,P0113,1,99.87,0.1
OI00007082,O0004065,P0082,1,373.55,0.0
OI00007095,O0004073,P0031,1,1335.38,0.0
OI00007111,O0004082,P0062,1,56.28,0.0
OI00007150,O0004107,P0092,1,195.62,0.0
OI00007158,O0004114,P0118,1,129.19,0.0
OI00007190,O0004131,P0097,1,140.09,0.2
OI00007201,O0004138,P0073,1,95.19,0.15
OI00007204,O0004140,P0077,1,410.96,0.0
OI00007227,O0004152,P0036,1,719.7,0.0
OI00007257,O0004169,P0099,1,232.77,0.0
OI00007288,O0004185,P0167,1,130.23,0.0
OI00007289,O0004186,P0115,2,69.82,0.0
OI00007290,O0004186,P0142,1,12.5,0.0
OI00007304,O0004193,P0135,3,178.05,0.0
OI00007305,O0004193,P0160,1,23.89,0.25
OI00007316,O0004199,P0088,1,309.04,0.0
OI00007317,O0004199,P0141,1,23.38,0.0
OI00007336,O0004212,P0096,1,85.67,0.0
OI00007342,O0004216,P0058,1,148.41,0.0
OI00007343,O0004216,P0165,2,41.52,0.0
OI00007348,O0004219,P0062,1,57.4,0.0
OI00007352,O0004223,P0091,2,173.97,0.0
OI00007359,O0004227,P0034,1,545.52,0.0
OI00007361,O0004229,P0155,1,50.89,0.1
OI00007362,O0004229,P0074,1,262.34,0.15
OI00007385,O0004241,P0124,1,63.57,0.0
OI00007392,O0004245,P0094,1,71.57,0.2
OI00007414,O0004257,P0058,1,152.16,0.0
OI00007441,O0004271,P0090,1,206.46,0.1
OI00007500,O0004303,P0116,1,71.92,0.0
OI00007531,O0004320,P0002,2,915.55,0.0
OI00007532,O0004320,P0148,1,15.03,0.05
OI00007533,O0004320,P0067,1,279.84,0.0
OI00007539,O0004325,P0091,2,167.9,0.0
OI00007544,O0004328,P0037,1,539.42,0.0
OI00007576,O0004346,P0094,2,74.31,0.0
OI00007577,O0004346,P0029,1,519.93,0.0
OI00007578,O0004347,P0104,1,28.6,0.0
OI00007591,O0004356,P0095,1,288.8,0.0
OI00007592,O0004356,P0056,1,125.97,0.0
OI00007625,O0004374,P0011,1,1064.03,0.05
OI00007628,O0004376,P0138,1,35.17,0.0
OI00007633,O0004381,P0140,1,15.86,0.05
OI00007634,O0004381,P0175,1,11.96,0.0
OI00007645,O0004388,P0173,1,44.91,0.0
OI00007652,O0004391,P0159,1,175.04,0.0
OI00007653,O0004391,P0108,2,40.72,0.05
OI00007661,O0004395,P0112,1,39.21,0.15
OI00007662,O0004395,P0038,1,490.34,0.0
OI00007711,O0004422,P0080,1,235.81,0.0
OI00007712,O0004422,P0056,1,129.34,0.0
OI00007722,O0004428,P0161,1,62.19,0.0
OI00007723,O0004428,P0173,2,45.09,0.0
OI00007724,O0004428,P0082,1,384.71,0.1
OI00007725,O0004429,P0051,1,57.09,0.0
OI00007726,O0004429,P0017,1,1595.73,0.0
OI00007727,O0004429,P0025,1,425.52,0.0
OI00007729,O0004431,P0144,1,13.83,0.0
OI00007732,O0004433,P0145,1,157.55,0.15
OI00007733,O0004433,P0055,1,325.16,0.0
OI00007750,O0004443,P0165,1,40.37,0.0
OI00007751,O0004443,P0118,1,128.66,0.2
OI00007752,O0004443,P0125,1,297.01,0.0
OI00007753,O0004443,P0110,1,73.98,0.0
OI00007777,O0004459,P0097,2,137.35,0.0
OI00007778,O0004459,P0032,1,898.76,0.05
OI00007803,O0004474,P0155,2,50.15,0.0
OI00007804,O0004474,P0061,1,384.89,0.1
OI00007823,O0004483,P0020,1,545.96,0.0
OI00007824,O0004483,P0133,1,9.89,0.1
OI00007825,O0004484,P0179,1,82.01,0.0
OI00007830,O0004487,P0047,1,142.14,0.05
OI00007831,O0004487,P0139,1,24.35,0.05
OI00007838,O0004492,P0156,1,87.56,0.0
OI00007844,O0004497,P0084,1,639.36,0.2
OI00007845,O0004497,P0152,1,14.95,0.0
OI00007847,O0004499,P0111,1,287.64,0.0
OI00007848,O0004499,P0113,1,98.53,0.1
OI00007880,O0004517,P0167,1,126.86,0.0
OI00007881,O0004517,P0119,1,32.92,0.1
OI00007910,O0004532,P0043,1,281.04,0.0
OI00007911,O0004532,P0072,1,175.32,0.0
OI00007923,O0004540,P0087,1,498.14,0.05
OI00007924,O0004540,P0124,2,63.66,0.05
OI00007925,O0004541,P0115,1,69.53,0.0
OI00007926,O0004541,P0151,1,19.41,0.0
OI00007928,O0004543,P0152,1,14.42,0.1
OI00007941,O0004552,P0002,1,936.45,0.1
OI00007942,O0004553,P0068,1,144.38,0.0
OI00007943,O0004553,P0025,2,428.23,0.0
OI00007948,O0004556,P0150,1,11.57,0.0
OI00007950,O0004558,P0170,1,9.07,0.05
OI00007951,O0004559,P0095,1,285.53,0.2
OI00007952,O0004559,P0044,1,123.96,0.05
OI00007953,O0004559,P0143,1,110.21,0.0
OI00007961,O0004566,P0156,1,89.27,0.05
OI00007978,O0004574,P0055,1,335.48,0.1
OI00008035,O0004605,P0107,2,152.4,0.0
OI00008040,O0004608,P0102,1,51.03,0.0
OI00008041,O0004608,P0010,1,865.22,0.0
OI00008042,O0004609,P0095,1,283.81,0.0
OI00008043,O0004609,P0152,1,15.77,0.0
OI00008048,O0004612,P0155,2,51.26,0.0
OI00008049,O0004612,P0005,2,1312.83,0.15
OI00008061,O0004619,P0148,3,15.38,0.0
OI00008062,O0004619,P0037,1,521.52,0.0
OI00008079,O0004627,P0082,1,402.49,0.0
OI00008080,O0004627,P0149,1,18.21,0.0
OI00008095,O0004636,P0046,2,329.4,0.0
OI00008096,O0004636,P0096,1,89.48,0.1
OI00008104,O0004639,P0053,1,359.88,0.0
OI00008105,O0004639,P0087,1,472.54,0.0
OI00008106,O0004639,P0049,1,331.4,0.0
OI00008107,O0004639,P0016,1,938.36,0.25
OI00008114,O0004644,P0007,1,1990.19,0.0
OI00008115,O0004644,P0124,1,65.17,0.0
OI00008116,O0004644,P0130,1,29.45,0.1
OI00008117,O0004644,P0062,1,56.85,0.0
OI00008147,O0004662,P0159,1,182.54,0.05
OI00008202,O0004694,P0163,1,18.28,0.0
OI00008209,O0004697,P0172,1,22.1,0.0
OI00008211,O0004699,P0109,1,172.55,0.0
OI00008212,O0004699,P0016,1,945.82,0.0
OI00008213,O0004699,P0096,2,86.66,0.0
OI00008242,O0004715,P0159,1,174.38,0.05
OI00008243,O0004715,P0080,1,238.97,0.1
OI00008250,O0004720,P0131,1,50.21,0.0
OI00008251,O0004720,P0011,1,1055.7,0.0
OI00008252,O0004720,P0082,1,377.23,0.0
OI00008253,O0004721,P0155,1,51.98,0.0
OI00008254,O0004721,P0061,1,381.58,0.05
OI00008255,O0004721,P0167,1,127.12,0.0
OI00008272,O0004734,P0004,1,979.4,0.0
OI00008273,O0004734,P0117,1,30.39,0.0
OI00008274,O0004735,P0029,1,522.82,0.0
OI00008275,O0004735,P0073,1,94.37,0.0
OI00008276,O0004735,P0106,1,125.35,0.0
OI00008293,O0004746,P0080,1,232.66,0.0
OI00008294,O0004747,P0049,1,333.67,0.0
OI00008303,O0004751,P0047,1,139.01,0.0
OI00008304,O0004752,P0081,1,411.8,0.0
OI00008311,O0004756,P0161,1,64.82,0.0
OI00008313,O0004758,P0070,1,53.98,0.0
OI00008314,O0004758,P0120,1,331.2,0.0
OI00008320,O0004762,P0107,1,152.99,0.0
OI00008331,O0004771,P0032,1,906.21,0.0
OI00008332,O0004771,P0079,2,173.69,0.0
OI00008333,O0004771,P0059,1,47.89,0.0
OI00008399,O0004803,P0133,1,10.2,0.15
OI00008401,O0004805,P0030,1,880.85,0.0
OI00008402,O0004805,P0176,1,135.48,0.0
OI00008422,O0004816,P0053,1,344.38,0.0
