order_id,customer_id,order_date,channel,store_id,order_status,payment_method,shipping_fee
O0002806,C029505,2023-02-19,Store,S003,Completed,Digital Wallet,0.0
O0002817,C013962,2023-02-19,Store,S009,Returned,Debit Card,0.0
O0002819,C009903,2023-02-19,Pickup,S010,Completed,Digital Wallet,0.0
O0002823,C001164,2023-02-19,Online,,Completed,Debit Card,1.65
O0002827,C001665,2023-02-19,Store,S003,Completed,Digital Wallet,0.0
O0002829,C026332,2023-02-19,Pickup,S006,Completed,Credit Card,0.0
O0002831,C011074,2023-02-19,Online,,Completed,Credit Card,11.31
O0002838,C000200,2023-02-19,Store,S016,Completed,Credit Card,0.0
O0002848,C001685,2023-02-19,Store,S002,Returned,Credit Card,0.0
O0002853,C020606,2023-02-20,Online,,Completed,Digital Wallet,4.18
O0002857,C028526,2023-02-20,Online,,Completed,Debit Card,10.51
O0002860,C003691,2023-02-20,Store,S015,Completed,Credit Card,0.0
O0002863,C019317,2023-02-20,Pickup,S008,Completed,Credit Card,0.0
O0002886,C015987,2023-02-20,Store,S004,Completed,Digital Wallet,0.0
O0002895,C011741,2023-02-20,Online,,Completed,Digital Wallet,2.61
O0002906,C001960,2023-02-21,Store,S001,Completed,Debit Card,0.0
O0002907,C023588,2023-02-21,Pickup,S006,Completed,Digital Wallet,0.0
O0002911,C026555,2023-02-21,Store,S010,Completed,Digital Wallet,0.0
O0002926,C015080,2023-02-21,Store,S013,Completed,Credit Card,0.0
O0002931,C006509,2023-02-21,Store,S008,Completed,Digital Wallet,0.0
O0002934,C006978,2023-02-21,Online,,Completed,Credit Card,4.96
O0002936,C016686,2023-02-21,Online,,Completed,Credit Card,8.82
O0002965,C025144,2023-02-22,Online,,Completed,Credit Card,4.03
O0002966,C029358,2023-02-22,Store,S014,Completed,Digital Wallet,0.0
O0002967,C026598,2023-02-22,Online,,Completed,Credit Card,18.72
O0002976,C029815,2023-02-22,Online,,Completed,Debit Card,3.04
O0002977,C001091,2023-02-22,Store,S003,Completed,Digital Wallet,0.0
O0002978,C008181,2023-02-22,Store,S006,Completed,Credit Card,0.0
O0002984,C006509,2023-02-22,Store,S008,Completed,Debit Card,0.0
O0002987,C017901,2023-02-22,Online,,Completed,Credit Card,1.52
O0002993,C026546,2023-02-22,Online,,Completed,Credit Card,15.03
O0002994,C012369,2023-02-22,Store,S002,Completed,Digital Wallet,0.0
O0003009,C011944,2023-02-23,Pickup,S005,Completed,Digital Wallet,0.0
O0003015,C005333,2023-02-23,Pickup,S016,Completed,Debit Card,0.0
O0003026,C007469,2023-02-23,Online,,Completed,Credit Card,4.55
O0003030,C011944,2023-02-23,Store,S005,Completed,Credit Card,0.0
O0003031,C027295,2023-02-23,Pickup,S006,Completed,Digital Wallet,0.0
O0003032,C013041,2023-02-23,Store,S011,Completed,Credit Card,0.0
O0003034,C017958,2023-02-23,Online,,Completed,Digital Wallet,11.64
O0003035,C015985,2023-02-23,Store,S010,Completed,Credit Card,0.0
O0003036,C009682,2023-02-23,Online,,Completed,Credit Card,7.93
O0003052,C015802,2023-02-23,Store,S006,Completed,Credit Card,0.0
O0003067,C009903,2023-02-24,Store,S012,Completed,Credit Card,0.0
O0003070,C009332,2023-02-24,Store,S015,Completed,Debit Card,0.0
O0003079,C017960,2023-02-24,Store,S006,Completed,Credit Card,0.0
O0003090,C004743,2023-02-24,Pickup,S014,Completed,Credit Card,0.0
O0003091,C017035,2023-02-24,Pickup,S012,Completed,Credit Card,0.0
O0003100,C021505,2023-02-24,Online,,Cancelled,Credit Card,10.11
O0003102,C023863,2023-02-24,Store,S006,Completed,Digital Wallet,0.0
O0003109,C017757,2023-02-24,Store,S010,Completed,Credit Card,0.0
O0003111,C022110,2023-02-24,Online,,Completed,Credit Card,4.4
O0003134,C011592,2023-02-25,Pickup,S002,Completed,Credit Card,0.0
O0003136,C022017,2023-02-25,Online,,Completed,Debit Card,11.43
O0003146,C018937,2023-02-25,Online,,Completed,Digital Wallet,3.63
O0003151,C018876,2023-02-25,Online,,Completed,Credit Card,12.55
O0003152,C020834,2023-02-25,Store,S006,Completed,Gift Card,0.0
O0003157,C002765,2023-02-25,Store,S005,Completed,Credit Card,0.0
O0003161,C022501,2023-02-25,Pickup,S002,Completed,Credit Card,0.0
O0003162,C012607,2023-02-25,Store,S007,Completed,Debit Card,0.0
O0003164,C004171,2023-02-25,Pickup,S009,Completed,Credit Card,0.0
O0003184,C007487,2023-02-25,Online,,Completed,Credit Card,3.63
O0003188,C012974,2023-02-25,Pickup,S016,Completed,Digital Wallet,0.0
O0003209,C015011,2023-02-26,Online,,Completed,Credit Card,3.84
O0003227,C025884,2023-02-26,Online,,Completed,Credit Card,9.69
O0003235,C027935,2023-02-26,Store,S010,Completed,Credit Card,0.0
O0003239,C003493,2023-02-26,Store,S001,Completed,Digital Wallet,0.0
O0003248,C006509,2023-02-26,Store,S006,Completed,Credit Card,0.0
O0003252,C025559,2023-02-26,Online,,Completed,Credit Card,2.25
O0003255,C002486,2023-02-27,Store,S004,Completed,Digital Wallet,0.0
O0003261,C011772,2023-02-27,Pickup,S003,Completed,Debit Card,0.0
O0003277,C000280,2023-02-27,Store,S011,Returned,Debit Card,0.0
O0003281,C006033,2023-02-27,Store,S007,Completed,Credit Card,0.0
O0003284,C012676,2023-02-27,Online,,Completed,Digital Wallet,4.09
O0003287,C000748,2023-02-27,Online,,Completed,Credit Card,13.18
O0003288,C027935,2023-02-27,Pickup,S010,Completed,Credit Card,0.0
O0003290,C006030,2023-02-27,Store,S015,Completed,Credit Card,0.0
O0003291,C026759,2023-02-27,Online,,Completed,Debit Card,0.74
O0003294,C028718,2023-02-27,Online,,Returned,Debit Card,2.8
O0003296,C013746,2023-02-27,Store,S005,Completed,Debit Card,0.0
O0003303,C023024,2023-02-28,Online,,Completed,Credit Card,7.73
O0003305,C011029,2023-02-28,Online,,Completed,Credit Card,4.85
O0003321,C012619,2023-02-28,Store,S015,Completed,Debit Card,0.0
O0003328,C014984,2023-02-28,Pickup,S013,Completed,Digital Wallet,0.0
O0003337,C002056,2023-02-28,Online,,Completed,Debit Card,5.26
O0003343,C005035,2023-02-28,Online,,Completed,Credit Card,5.21
O0003350,C023309,2023-02-28,Store,S009,Completed,Credit Card,0.0
O0003351,C003674,2023-02-28,Online,,Completed,Debit Card,1.07
O0003355,C005605,2023-02-28,Online,,Completed,Credit Card,8.85
O0003366,C009253,2023-03-01,Store,S002,Completed,Digital Wallet,0.0
O0003374,C028510,2023-03-01,Online,,Completed,Digital Wallet,7.86
O0003394,C009503,2023-03-01,Online,,Returned,Credit Card,3.89
O0003402,C029218,2023-03-01,Pickup,S004,Completed,Credit Card,0.0
O0003423,C017977,2023-03-02,Online,,Completed,Digital Wallet,9.34
O0003431,C025638,2023-03-02,Online,,Completed,Digital Wallet,4.03
O0003443,C021091,2023-03-02,Store,S008,Completed,Credit Card,0.0
O0003445,C026923,2023-03-02,Online,,Completed,Debit Card,4.97
O0003459,C022124,2023-03-02,Store,S012,Completed,Credit Card,0.0
O0003461,C016984,2023-03-02,Online,,Cancelled,Debit Card,3.45
O0003473,C001191,2023-03-02,Pickup,S012,Completed,Digital Wallet,0.0
O0003475,C006532,2023-03-02,Pickup,S003,Completed,Debit Card,0.0
O0003480,C017042,2023-03-02,Store,S004,Completed,Credit Card,0.0
O0003486,C029613,2023-03-02,Online,,Completed,Debit Card,2.35
O0003489,C010983,2023-03-03,Store,S013,Completed,Digital Wallet,0.0
O0003490,C008940,2023-03-03,Online,,Completed,Debit Card,3.27
O0003492,C010657,2023-03-03,Store,S016,Completed,Gift Card,0.0
O0003500,C024157,2023-03-03,Online,,Completed,Digital Wallet,5.7
O0003501,C006539,2023-03-03,Store,S014,Completed,Credit Card,0.0
O0003526,C018785,2023-03-03,Pickup,S008,Completed,Credit Card,0.0
O0003527,C012574,2023-03-03,Store,S002,Completed,Digital Wallet,0.0
O0003542,C006825,2023-03-03,Online,,Completed,Credit Card,12.0
O0003547,C006135,2023-03-03,Online,,Completed,Debit Card,14.65
O0003552,C011074,2023-03-03,Online,,Completed,Digital Wallet,3.94
O0003553,C024513,2023-03-03,Store,S014,Completed,Credit Card,0.0
O0003557,C015066,2023-03-04,Online,,Completed,Digital Wallet,7.18
O0003559,C003283,2023-03-04,Pickup,S005,Completed,Credit Card,0.0
O0003570,C005462,2023-03-04,Online,,Completed,Credit Card,9.75
O0003579,C016558,2023-03-04,Online,,Completed,Digital Wallet,6.5
O0003589,C019940,2023-03-04,Online,,Completed,Digital Wallet,21.73
O0003613,C001938,2023-03-05,Pickup,S012,Returned,Digital Wallet,0.0
O0003618,C014262,2023-03-05,Online,,Completed,Credit Card,4.83
O0003627,C013131,2023-03-05,Online,,Completed,Credit Card,4.24
O0003631,C020593,2023-03-05,Store,S006,Completed,Debit Card,0.0
O0003633,C019315,2023-03-05,Online,,Completed,Credit Card,13.57
O0003634,C002030,2023-03-05,Online,,Returned,Digital Wallet,4.93
O0003639,C021483,2023-03-05,Store,S001,Completed,Debit Card,0.0
O0003663,C025444,2023-03-05,Online,,Completed,Digital Wallet,3.36
O0003667,C007389,2023-03-06,Store,S014,Completed,Digital Wallet,0.0
O0003674,C007504,2023-03-06,Store,S001,Completed,Digital Wallet,0.0
O0003675,C025978,2023-03-06,Store,S004,Completed,Credit Card,0.0
O0003685,C010230,2023-03-06,Store,S004,Completed,Credit Card,0.0
O0003688,C026931,2023-03-06,Online,,Completed,Credit Card,1.1
O0003691,C008048,2023-03-06,Online,,Completed,Credit Card,8.71
O0003694,C011496,2023-03-06,Online,,Completed,Debit Card,7.21
O0003699,C029475,2023-03-06,Online,,Completed,Credit Card,13.7
O0003704,C009683,2023-03-06,Online,,Completed,Credit Card,4.56
O0003705,C025444,2023-03-06,Online,,Completed,Debit Card,2.8
O0003710,C001665,2023-03-06,Online,,Completed,Gift Card,6.71
O0003722,C010095,2023-03-06,Pickup,S015,Completed,Credit Card,0.0
O0003746,C001924,2023-03-07,Online,,Completed,Debit Card,5.96
O0003753,C004085,2023-03-07,Store,S016,Completed,Digital Wallet,0.0
O0003757,C029340,2023-03-07,Online,,Completed,Credit Card,12.26
O0003763,C017352,2023-03-07,Store,S001,Completed,Digital Wallet,0.0
O0003764,C020654,2023-03-07,Store,S002,Completed,Digital Wallet,0.0
O0003775,C000739,2023-03-07,Online,,Completed,Digital Wallet,6.39
O0003779,C028100,2023-03-07,Store,S004,Completed,Credit Card,0.0
O0003784,C012691,2023-03-07,Online,,Completed,Credit Card,7.9
O0003785,C015801,2023-03-07,Online,,Completed,Digital Wallet,6.54
O0003802,C029788,2023-03-08,Pickup,S003,Completed,Digital Wallet,0.0
O0003803,C013815,2023-03-08,Store,S008,Completed,Debit Card,0.0
O0003810,C007446,2023-03-08,Online,,Completed,Credit Card,3.63
O0003820,C023629,2023-03-08,Pickup,S008,Completed,Credit Card,0.0
O0003828,C004409,2023-03-08,Pickup,S001,Completed,Digital Wallet,0.0
O0003830,C020726,2023-03-08,Online,,Completed,Credit Card,6.16
O0003837,C018522,2023-03-08,Online,,Completed,Credit Card,1.09
O0003864,C000743,2023-03-09,Online,,Completed,Credit Card,8.15
O0003878,C016335,2023-03-09,Pickup,S016,Completed,Digital Wallet,0.0
O0003880,C009321,2023-03-09,Online,,Completed,Gift Card,6.86
O0003893,C002287,2023-03-09,Store,S009,Completed,Credit Card,0.0
O0003902,C025639,2023-03-09,Store,S014,Completed,Credit Card,0.0
O0003904,C000289,2023-03-09,Online,,Completed,Credit Card,3.54
O0003908,C006423,2023-03-10,Store,S010,Completed,Credit Card,0.0
O0003938,C009905,2023-03-10,Online,,Completed,Debit Card,5.87
O0003947,C009444,2023-03-10,Pickup,S004,Completed,Credit Card,0.0
O0003960,C004340,2023-03-10,Online,,Completed,Digital Wallet,5.27
O0003963,C028186,2023-03-10,Online,,Completed,Digital Wallet,8.21
O0003965,C020384,2023-03-11,Store,S001,Completed,Gift Card,0.0
O0003968,C026597,2023-03-11,Store,S013,Completed,Debit Card,0.0
O0003981,C019807,2023-03-11,Online,,Completed,Credit Card,1.09
O0003986,C014726,2023-03-11,Online,,Completed,Gift Card,13.45
O0003989,C027275,2023-03-11,Store,S004,Completed,Credit Card,0.0
O0004007,C008279,2023-03-11,Store,S015,Completed,Digital Wallet,0.0
O0004010,C016868,2023-03-11,Online,,Completed,Digital Wallet,3.76
O0004014,C009135,2023-03-11,Store,S003,Completed,Credit Card,0.0
O0004032,C021111,2023-03-12,Store,S011,Completed,Credit Card,0.0
O0004034,C029603,2023-03-12,Online,,Completed,Debit Card,1.06
O0004038,C000324,2023-03-12,Store,S010,Completed,Digital Wallet,0.0
O0004039,C001677,2023-03-12,Online,,Completed,Credit Card,1.55
O0004065,C019317,2023-03-12,Online,,Completed,Debit Card,11.13
O0004073,C018068,2023-03-12,Pickup,S007,Completed,Digital Wallet,0.0
O0004082,C001244,2023-03-12,Online,,Completed,Credit Card,10.04
O0004107,C025638,2023-03-13,Store,S008,Completed,Credit Card,0.0
O0004114,C013076,2023-03-13,Store,S005,Cancelled,Gift Card,0.0
O0004131,C000347,2023-03-13,Store,S005,Completed,Credit Card,0.0
O0004138,C010883,2023-03-13,Online,,Completed,Debit Card,4.47
O0004140,C027658,2023-03-13,Online,,Completed,Gift Card,3.78
O0004152,C004171,2023-03-14,Store,S009,Completed,Debit Card,0.0
O0004169,C022686,2023-03-14,Online,,Completed,Credit Card,0.59
O0004185,C025984,2023-03-14,Online,,Completed,Credit Card,6.94
O0004186,C027658,2023-03-14,Online,,Completed,Credit Card,3.11
O0004193,C022277,2023-03-15,Store,S002,Completed,Credit Card,0.0
O0004199,C018338,2023-03-15,Online,,Completed,Debit Card,4.02
O0004212,C004933,2023-03-15,Online,,Completed,Digital Wallet,7.49
O0004216,C018336,2023-03-15,Online,,Completed,Credit Card,3.6
O0004219,C029305,2023-03-15,Store,S001,Completed,Debit Card,0.0
O0004223,C016975,2023-03-15,Online,,Completed,Credit Card,3.55
O0004227,C012706,2023-03-15,Online,,Completed,Digital Wallet,4.12
O0004229,C020483,2023-03-15,Online,,Returned,Digital Wallet,4.83
O0004241,C014619,2023-03-15,Pickup,S015,Completed,Debit Card,0.0
O0004245,C028968,2023-03-15,Online,,Completed,Debit Card,0.61
O0004257,C016798,2023-03-15,Online,,Completed,Digital Wallet,2.35
O0004271,C011636,2023-03-16,Store,S016,Completed,Debit Card,0.0
O0004303,C002542,2023-03-16,Store,S008,Returned,Digital Wallet,0.0
O0004320,C025638,2023-03-16,Pickup,S006,Completed,Credit Card,0.0
O0004325,C024625,2023-03-16,Online,,Completed,Digital Wallet,10.12
O0004328,C002745,2023-03-16,Online,,Completed,Credit Card,9.48
O0004346,C020959,2023-03-17,Store,S006,Returned,Credit Card,0.0
O0004347,C021467,2023-03-17,Pickup,S016,Returned,Credit Card,0.0
O0004356,C005599,2023-03-17,Store,S007,Completed,Debit Card,0.0
O0004374,C012210,2023-03-17,Online,,Completed,Digital Wallet,7.18
O0004376,C017032,2023-03-17,Online,,Completed,Credit Card,10.6
O0004381,C017796,2023-03-17,Store,S001,Completed,Credit Card,0.0
O0004388,C029869,2023-03-17,Store,S004,Completed,Debit Card,0.0
O0004391,C024216,2023-03-17,Store,S012,Completed,Digital Wallet,0.0
O0004395,C006940,2023-03-17,Online,,Completed,Digital Wallet,3.96
O0004422,C022896,2023-03-18,Online,,Completed,Credit Card,10.95
O0004428,C024166,2023-03-18,Store,S012, complete ,Digital Wallet,0.0
O0004429,C001378,2023-03-18,Store,S013,Completed,Credit Card,0.0
O0004431,C017266,2023-03-18,Online,,Completed,Debit Card,12.24
O0004433,C026702,2023-03-18,Store,S001,Completed,Gift Card,0.0
O0004443,C028844,2023-03-18,Store,S004,Completed,Credit Card,0.0
O0004459,C016672,2023-03-18,Store,S005,Completed,Credit Card,0.0
O0004474,C003703,2023-03-19,Pickup,S005,Returned,Digital Wallet,0.0
O0004483,C025515,2023-03-19,Pickup,S005,Completed,Gift Card,0.0
O0004484,C023842,2023-03-19,Store,S016,Completed,Credit Card,0.0
O0004487,C004895,2023-03-19,Pickup,S016,Completed,Credit Card,0.0
O0004492,C028968,2023-03-19,Store,S012,Completed,Credit Card,0.0
O0004497,C010599,2023-03-19,Store,S005,Completed,Credit Card,0.0
O0004499,C025493,2023-03-19,Online,,Completed,Credit Card,2.4
O0004517,C003708,2023-03-19,Store,S006,Completed,Digital Wallet,0.0
O0004532,C009227,2023-03-19,Online,,Completed,Debit Card,9.56
O0004540,C022357,2023-03-19,Online,,Completed,Credit Card,5.64
O0004541,C017428,2023-03-19,Store,S008,Completed,Debit Card,0.0
O0004543,C015802,2023-03-19,Store,S005,Completed,Debit Card,0.0
O0004552,C002241,2023-03-20,Online,,Completed,Credit Card,7.07
O0004553,C029673,2023-03-20,Online,,Completed,Credit Card,7.86
O0004556,C006509,2023-03-20,Online,,Returned,Credit Card,5.89
O0004558,C023672,2023-03-20,Online,,Returned,Digital Wallet,3.94
O0004559,C023518,2023-03-20,Pickup,S003,Returned,Credit Card,0.0
O0004566,C010657,2023-03-20,Store,S016,Completed,Credit Card,0.0
O0004574,C001685,2023-03-20,Online,,Cancelled,Debit Card,3.13
O0004605,C021265,2023-03-21,Store,S014,Returned,Debit Card,0.0
O0004608,C008869,2023-03-21,Pickup,S003,Completed,Credit Card,0.0
O0004609,C022198,2023-03-21,Store,S007,Cancelled,Credit Card,0.0
O0004612,C025208,2023-03-21,Store,S003,Returned,Debit Card,0.0
O0004619,C000197,2023-03-21,Store,S006,Completed,Gift Card,0.0
O0004627,C000874,2023-03-21,Store,S006,Completed,Credit Card,0.0
O0004636,C023468,2023-03-21,Online,,Completed,Credit Card,4.07
O0004639,C020263,2023-03-21,Store,S012,Completed,Credit Card,0.0
O0004644,C018773,2023-03-21,Online,,Completed,Credit Card,3.59
O0004662,C023629,2023-03-22,Store,S008,Completed,Credit Card,0.0
O0004694,C014171,2023-03-22,Store,S003,Completed,Credit Card,0.0
O0004697,C001216,2023-03-22,Online,,Completed,Debit Card,5.89
O0004699,C003777,2023-03-22,Store,S003,Completed,Credit Card,0.0
O0004715,C025144,2023-03-23,Online,,Completed,Credit Card,9.18
O0004720,C017497,2023-03-23,Online,,Completed,Credit Card,9.46
O0004721,C024430,2023-03-23,Online,,Completed,Debit Card,5.61
O0004734,C021164,2023-03-23,Online,,Completed,Gift Card,6.27
O0004735,C016984,2023-03-23,Online,,Completed,Digital Wallet,5.95
O0004746,C022113,2023-03-23,Online,,Completed,Gift Card,2.2
O0004747,C024513,2023-03-23,Store,S016,Completed,Credit Card,0.0
O0004751,C024147,2023-03-23,Store,S008,Completed,Credit Card,0.0
O0004752,C008619,2023-03-23,Online,,Completed,Debit Card,6.91
O0004756,C016584,2023-03-24,Online,,Completed,Credit Card,5.76
O0004758,C006978,2023-03-24,Online,,Completed,Debit Card,5.22
O0004762,C024787,2023-03-24,Online,,Completed,Digital Wallet,6.89
O0004771,C002120,2023-03-24,Online,,Completed,Credit Card,2.81
O0004803,C001643,2023-03-24,Online,,Completed,Credit Card,9.03
O0004805,C017868,2023-03-24,Store,S006,Cancelled,Debit Card,0.0
O0004816,C015092,2023-03-24,Store,S002,Completed,Digital Wallet,0.0
O0004824,C016271,2023-03-24,Store,S012,Completed,Digital Wallet,0.0
O0004826,C004757,2023-03-24,Pickup,S004,Completed,Debit Card,0.0
O0004836,C023036,2023-03-25,Online,,Completed,Credit Card,3.0
O0004837,C017285,2023-03-25,Online,,Completed,Debit Card,3.69
O0004840,C014971,2023-03-25,Online,,Completed,Debit Card,7.61
O0004851,C019264,2023-03-25,Online,,Returned,Credit Card,2.98
O0004859,C026232,2023-03-25,Store,S015,Completed,Gift Card,0.0
O0004861,C024372,2023-03-25,Online,,Completed,Debit Card,7.84
O0004868,C012739,2023-03-25,Online,,Completed,Credit Card,4.11
O0004898,C020087,2023-03-25,Online,,Completed,Debit Card,5.26
O0004915,C026120,2023-03-26,Online,,Completed,Digital Wallet,11.58
O0004927,C021267,2023-03-26,Store,S007,Returned,Gift Card,0.0
O0004936,C007446,2023-03-26,Online,,Returned,Credit Card,16.08
O0004948,C020606,2023-03-26,Store,S016,Completed,Debit Card,0.0
O0004956,C025559,2023-03-26,Online,,Completed,Debit Card,2.39
O0004962,C020986,2023-03-26,Store,S006,Completed,Debit Card,0.0
O0004969,C023772,2023-03-26,Pickup,S008,Completed,Digital Wallet,0.0
O0004972,C005860,2023-03-26,Online,,Completed,Digital Wallet,1.18
O0004974,C012866,2023-03-26,Store,S015,Completed,Credit Card,0.0
O0004982,C007648,2023-03-26,Pickup,S014,Cancelled,Digital Wallet,0.0
O0004993,C008021,2023-03-27,Pickup,S013,Completed,Credit Card,0.0
O0004996,C011623,2023-03-27,Store,S012,Cancelled,Credit Card,0.0
O0005003,C011277,2023-03-27,Pickup,S005,Returned,Digital Wallet,0.0
O0005005,C003708,2023-03-27,Online,,Cancelled,Credit Card,8.2
O0005007,C016852,2023-03-27,Online,,Cancelled,Digital Wallet,2.15
O0005012,C023813,2023-03-27,Online,,Completed,Digital Wallet,4.07
O0005015,C005501,2023-03-27,Online,,Completed,Gift Card,2.66
O0005023,C010407,2023-03-27,Online,,Returned,Debit Card,5.47
O0005034,C013029,2023-03-27,Store,S011,Completed,Debit Card,0.0
O0005060,C017244,2023-03-28,Online,,Cancelled,Debit Card,8.12
O0005065,C001643,2023-03-28,Online,,Completed,Credit Card,10.65
O0005074,C024157,2023-03-28,Store,S015,Completed,Credit Card,0.0
O0005077,C019862,2023-03-28,Online,,Completed,Debit Card,4.23
O0005078,C012141,2023-03-28,Online,,Completed,Credit Card,4.9
O0005080,C006129,2023-03-28,Store,S010,Completed,Debit Card,0.0
O0005095,C009398,2023-03-28,Store,S001,Completed,Credit Card,0.0
O0005102,C011512,2023-03-28,Store,S010,Completed,Credit Card,0.0
O0005104,C018933,2023-03-28,Online,,Completed,Debit Card,1.68
O0005108,C018335,2023-03-28,Online,,Completed,Digital Wallet,2.44
O0005112,C018394,2023-03-28,Online,,Completed,Debit Card,3.99
